,date,county,state,fips,cases,deaths
1616437,2021-08-14,Worcester,Massachusetts,25027.0,79707,2268.0
1619671,2021-08-15,Barnstable,Massachusetts,25001.0,14911,485.0
1619672,2021-08-15,Berkshire,Massachusetts,25003.0,6920,297.0
1619673,2021-08-15,Bristol,Massachusetts,25005.0,69471,1760.0
1619674,2021-08-15,Dukes,Massachusetts,25007.0,1521,0.0
1619675,2021-08-15,Essex,Massachusetts,25009.0,100285,2418.0
1619676,2021-08-15,Franklin,Massachusetts,25011.0,2683,114.0
1619677,2021-08-15,Hampden,Massachusetts,25013.0,54339,1549.0
1619678,2021-08-15,Hampshire,Massachusetts,25015.0,9432,300.0
1619679,2021-08-15,Middlesex,Massachusetts,25017.0,139897,3801.0
1619680,2021-08-15,Nantucket,Massachusetts,25019.0,1718,0.0
1619681,2021-08-15,Norfolk,Massachusetts,25021.0,56832,1814.0
1619682,2021-08-15,Plymouth,Massachusetts,25023.0,51032,1462.0
1619683,2021-08-15,Suffolk,Massachusetts,25025.0,96335,1862.0
1619684,2021-08-15,Unknown,Massachusetts,,49403,12.0
1619685,2021-08-15,Worcester,Massachusetts,25027.0,79707,2268.0
1622918,2021-08-16,Barnstable,Massachusetts,25001.0,14975,485.0
1622919,2021-08-16,Berkshire,Massachusetts,25003.0,6985,298.0
1622920,2021-08-16,Bristol,Massachusetts,25005.0,69793,1761.0
1622921,2021-08-16,Dukes,Massachusetts,25007.0,1537,0.0
1622922,2021-08-16,Essex,Massachusetts,25009.0,100570,2419.0
1622923,2021-08-16,Franklin,Massachusetts,25011.0,2704,114.0
1622924,2021-08-16,Hampden,Massachusetts,25013.0,54738,1549.0
1622925,2021-08-16,Hampshire,Massachusetts,25015.0,9471,300.0
1622926,2021-08-16,Middlesex,Massachusetts,25017.0,140492,3801.0
1622927,2021-08-16,Nantucket,Massachusetts,25019.0,1754,0.0
1622928,2021-08-16,Norfolk,Massachusetts,25021.0,57069,1816.0
1622929,2021-08-16,Plymouth,Massachusetts,25023.0,51269,1462.0
1622930,2021-08-16,Suffolk,Massachusetts,25025.0,96710,1862.0
1622931,2021-08-16,Unknown,Massachusetts,,49500,13.0
1622932,2021-08-16,Worcester,Massachusetts,25027.0,80012,2268.0
1626165,2021-08-17,Barnstable,Massachusetts,25001.0,15004,485.0
1626166,2021-08-17,Berkshire,Massachusetts,25003.0,7011,299.0
1626167,2021-08-17,Bristol,Massachusetts,25005.0,69914,1762.0
1626168,2021-08-17,Dukes,Massachusetts,25007.0,1545,0.0
1626169,2021-08-17,Essex,Massachusetts,25009.0,100706,2421.0
1626170,2021-08-17,Franklin,Massachusetts,25011.0,2710,114.0
1626171,2021-08-17,Hampden,Massachusetts,25013.0,54882,1549.0
1626172,2021-08-17,Hampshire,Massachusetts,25015.0,9494,300.0
1626173,2021-08-17,Middlesex,Massachusetts,25017.0,140744,3801.0
1626174,2021-08-17,Nantucket,Massachusetts,25019.0,1760,0.0
1626175,2021-08-17,Norfolk,Massachusetts,25021.0,57177,1818.0
1626176,2021-08-17,Plymouth,Massachusetts,25023.0,51369,1462.0
1626177,2021-08-17,Suffolk,Massachusetts,25025.0,96827,1863.0
1626178,2021-08-17,Unknown,Massachusetts,,49712,12.0
1626179,2021-08-17,Worcester,Massachusetts,25027.0,80192,2268.0
1629412,2021-08-18,Barnstable,Massachusetts,25001.0,15020,485.0
1629413,2021-08-18,Berkshire,Massachusetts,25003.0,7023,301.0
1629414,2021-08-18,Bristol,Massachusetts,25005.0,70142,1765.0
1629415,2021-08-18,Dukes,Massachusetts,25007.0,1554,0.0
1629416,2021-08-18,Essex,Massachusetts,25009.0,100883,2421.0
1629417,2021-08-18,Franklin,Massachusetts,25011.0,2719,114.0
1629418,2021-08-18,Hampden,Massachusetts,25013.0,55040,1550.0
1629419,2021-08-18,Hampshire,Massachusetts,25015.0,9508,300.0
1629420,2021-08-18,Middlesex,Massachusetts,25017.0,141020,3801.0
1629421,2021-08-18,Nantucket,Massachusetts,25019.0,1775,0.0
1629422,2021-08-18,Norfolk,Massachusetts,25021.0,57283,1818.0
1629423,2021-08-18,Plymouth,Massachusetts,25023.0,51475,1462.0
1629424,2021-08-18,Suffolk,Massachusetts,25025.0,96985,1863.0
1629425,2021-08-18,Unknown,Massachusetts,,49849,13.0
1629426,2021-08-18,Worcester,Massachusetts,25027.0,80350,2272.0
1632659,2021-08-19,Barnstable,Massachusetts,25001.0,15043,485.0
1632660,2021-08-19,Berkshire,Massachusetts,25003.0,7051,301.0
1632661,2021-08-19,Bristol,Massachusetts,25005.0,70305,1766.0
1632662,2021-08-19,Dukes,Massachusetts,25007.0,1571,0.0
1632663,2021-08-19,Essex,Massachusetts,25009.0,101029,2422.0
1632664,2021-08-19,Franklin,Massachusetts,25011.0,2728,114.0
1632665,2021-08-19,Hampden,Massachusetts,25013.0,55218,1551.0
1632666,2021-08-19,Hampshire,Massachusetts,25015.0,9525,300.0
1632667,2021-08-19,Middlesex,Massachusetts,25017.0,141256,3801.0
1632668,2021-08-19,Nantucket,Massachusetts,25019.0,1790,0.0
1632669,2021-08-19,Norfolk,Massachusetts,25021.0,57396,1818.0
1632670,2021-08-19,Plymouth,Massachusetts,25023.0,51580,1462.0
1632671,2021-08-19,Suffolk,Massachusetts,25025.0,97190,1863.0
1632672,2021-08-19,Unknown,Massachusetts,,50032,13.0
1632673,2021-08-19,Worcester,Massachusetts,25027.0,80488,2273.0
1635909,2021-08-20,Barnstable,Massachusetts,25001.0,15070,485.0
1635910,2021-08-20,Berkshire,Massachusetts,25003.0,7071,301.0
1635911,2021-08-20,Bristol,Massachusetts,25005.0,70434,1767.0
1635912,2021-08-20,Dukes,Massachusetts,25007.0,1583,0.0
1635913,2021-08-20,Essex,Massachusetts,25009.0,101192,2422.0
1635914,2021-08-20,Franklin,Massachusetts,25011.0,2734,114.0
1635915,2021-08-20,Hampden,Massachusetts,25013.0,55387,1551.0
1635916,2021-08-20,Hampshire,Massachusetts,25015.0,9554,300.0
1635917,2021-08-20,Middlesex,Massachusetts,25017.0,141542,3803.0
1635918,2021-08-20,Nantucket,Massachusetts,25019.0,1800,0.0
1635919,2021-08-20,Norfolk,Massachusetts,25021.0,57526,1818.0
1635920,2021-08-20,Plymouth,Massachusetts,25023.0,51701,1464.0
1635921,2021-08-20,Suffolk,Massachusetts,25025.0,97396,1864.0
1635922,2021-08-20,Unknown,Massachusetts,,50109,13.0
1635923,2021-08-20,Worcester,Massachusetts,25027.0,80636,2273.0
1639159,2021-08-21,Barnstable,Massachusetts,25001.0,15070,485.0
1639160,2021-08-21,Berkshire,Massachusetts,25003.0,7071,301.0
1639161,2021-08-21,Bristol,Massachusetts,25005.0,70434,1767.0
1639162,2021-08-21,Dukes,Massachusetts,25007.0,1583,0.0
1639163,2021-08-21,Essex,Massachusetts,25009.0,101192,2422.0
1639164,2021-08-21,Franklin,Massachusetts,25011.0,2734,114.0
1639165,2021-08-21,Hampden,Massachusetts,25013.0,55387,1551.0
1639166,2021-08-21,Hampshire,Massachusetts,25015.0,9554,300.0
1639167,2021-08-21,Middlesex,Massachusetts,25017.0,141542,3803.0
1639168,2021-08-21,Nantucket,Massachusetts,25019.0,1800,0.0
1639169,2021-08-21,Norfolk,Massachusetts,25021.0,57526,1818.0
1639170,2021-08-21,Plymouth,Massachusetts,25023.0,51701,1464.0
1639171,2021-08-21,Suffolk,Massachusetts,25025.0,97396,1864.0
1639172,2021-08-21,Unknown,Massachusetts,,50109,13.0
1639173,2021-08-21,Worcester,Massachusetts,25027.0,80636,2273.0
1642409,2021-08-22,Barnstable,Massachusetts,25001.0,15070,485.0
1642410,2021-08-22,Berkshire,Massachusetts,25003.0,7071,301.0
1642411,2021-08-22,Bristol,Massachusetts,25005.0,70434,1767.0
1642412,2021-08-22,Dukes,Massachusetts,25007.0,1583,0.0
1642413,2021-08-22,Essex,Massachusetts,25009.0,101192,2422.0
1642414,2021-08-22,Franklin,Massachusetts,25011.0,2734,114.0
1642415,2021-08-22,Hampden,Massachusetts,25013.0,55387,1551.0
1642416,2021-08-22,Hampshire,Massachusetts,25015.0,9554,300.0
1642417,2021-08-22,Middlesex,Massachusetts,25017.0,141542,3803.0
1642418,2021-08-22,Nantucket,Massachusetts,25019.0,1800,0.0
1642419,2021-08-22,Norfolk,Massachusetts,25021.0,57526,1818.0
1642420,2021-08-22,Plymouth,Massachusetts,25023.0,51701,1464.0
1642421,2021-08-22,Suffolk,Massachusetts,25025.0,97396,1864.0
1642422,2021-08-22,Unknown,Massachusetts,,50109,13.0
1642423,2021-08-22,Worcester,Massachusetts,25027.0,80636,2273.0
1645658,2021-08-23,Barnstable,Massachusetts,25001.0,15164,486.0
1645659,2021-08-23,Berkshire,Massachusetts,25003.0,7158,301.0
1645660,2021-08-23,Bristol,Massachusetts,25005.0,70762,1768.0
1645661,2021-08-23,Dukes,Massachusetts,25007.0,1618,0.0
1645662,2021-08-23,Essex,Massachusetts,25009.0,101562,2422.0
1645663,2021-08-23,Franklin,Massachusetts,25011.0,2755,114.0
1645664,2021-08-23,Hampden,Massachusetts,25013.0,55781,1552.0
1645665,2021-08-23,Hampshire,Massachusetts,25015.0,9620,300.0
1645666,2021-08-23,Middlesex,Massachusetts,25017.0,142209,3804.0
1645667,2021-08-23,Nantucket,Massachusetts,25019.0,1820,0.0
1645668,2021-08-23,Norfolk,Massachusetts,25021.0,57769,1818.0
1645669,2021-08-23,Plymouth,Massachusetts,25023.0,51943,1464.0
1645670,2021-08-23,Suffolk,Massachusetts,25025.0,97792,1864.0
1645671,2021-08-23,Unknown,Massachusetts,,50202,13.0
1645672,2021-08-23,Worcester,Massachusetts,25027.0,80998,2273.0
1648907,2021-08-24,Barnstable,Massachusetts,25001.0,15207,486.0
1648908,2021-08-24,Berkshire,Massachusetts,25003.0,7177,302.0
1648909,2021-08-24,Bristol,Massachusetts,25005.0,70905,1771.0
1648910,2021-08-24,Dukes,Massachusetts,25007.0,1621,0.0
1648911,2021-08-24,Essex,Massachusetts,25009.0,101701,2424.0
1648912,2021-08-24,Franklin,Massachusetts,25011.0,2756,114.0
1648913,2021-08-24,Hampden,Massachusetts,25013.0,55925,1553.0
1648914,2021-08-24,Hampshire,Massachusetts,25015.0,9632,301.0
1648915,2021-08-24,Middlesex,Massachusetts,25017.0,142454,3808.0
1648916,2021-08-24,Nantucket,Massachusetts,25019.0,1821,0.0
1648917,2021-08-24,Norfolk,Massachusetts,25021.0,57876,1818.0
1648918,2021-08-24,Plymouth,Massachusetts,25023.0,52065,1465.0
1648919,2021-08-24,Suffolk,Massachusetts,25025.0,97922,1865.0
1648920,2021-08-24,Unknown,Massachusetts,,50514,13.0
1648921,2021-08-24,Worcester,Massachusetts,25027.0,81177,2275.0
1652155,2021-08-25,Barnstable,Massachusetts,25001.0,15220,486.0
1652156,2021-08-25,Berkshire,Massachusetts,25003.0,7200,302.0
1652157,2021-08-25,Bristol,Massachusetts,25005.0,71043,1771.0
1652158,2021-08-25,Dukes,Massachusetts,25007.0,1627,0.0
1652159,2021-08-25,Essex,Massachusetts,25009.0,101876,2426.0
1652160,2021-08-25,Franklin,Massachusetts,25011.0,2762,114.0
1652161,2021-08-25,Hampden,Massachusetts,25013.0,56024,1553.0
1652162,2021-08-25,Hampshire,Massachusetts,25015.0,9651,301.0
1652163,2021-08-25,Middlesex,Massachusetts,25017.0,142761,3809.0
1652164,2021-08-25,Nantucket,Massachusetts,25019.0,1827,0.0
1652165,2021-08-25,Norfolk,Massachusetts,25021.0,58005,1820.0
1652166,2021-08-25,Plymouth,Massachusetts,25023.0,52214,1465.0
1652167,2021-08-25,Suffolk,Massachusetts,25025.0,98068,1865.0
1652168,2021-08-25,Unknown,Massachusetts,,50603,12.0
1652169,2021-08-25,Worcester,Massachusetts,25027.0,81367,2275.0
1655402,2021-08-26,Barnstable,Massachusetts,25001.0,15261,487.0
1655403,2021-08-26,Berkshire,Massachusetts,25003.0,7233,303.0
1655404,2021-08-26,Bristol,Massachusetts,25005.0,71236,1773.0
1655405,2021-08-26,Dukes,Massachusetts,25007.0,1640,0.0
1655406,2021-08-26,Essex,Massachusetts,25009.0,102095,2427.0
1655407,2021-08-26,Franklin,Massachusetts,25011.0,2773,114.0
1655408,2021-08-26,Hampden,Massachusetts,25013.0,56260,1553.0
1655409,2021-08-26,Hampshire,Massachusetts,25015.0,9691,302.0
1655410,2021-08-26,Middlesex,Massachusetts,25017.0,143063,3810.0
1655411,2021-08-26,Nantucket,Massachusetts,25019.0,1833,0.0
1655412,2021-08-26,Norfolk,Massachusetts,25021.0,58139,1821.0
1655413,2021-08-26,Plymouth,Massachusetts,25023.0,52361,1467.0
1655414,2021-08-26,Suffolk,Massachusetts,25025.0,98297,1866.0
1655415,2021-08-26,Unknown,Massachusetts,,50711,12.0
1655416,2021-08-26,Worcester,Massachusetts,25027.0,81546,2277.0
1658651,2021-08-27,Barnstable,Massachusetts,25001.0,15299,487.0
1658652,2021-08-27,Berkshire,Massachusetts,25003.0,7267,303.0
1658653,2021-08-27,Bristol,Massachusetts,25005.0,71382,1775.0
1658654,2021-08-27,Dukes,Massachusetts,25007.0,1653,0.0
1658655,2021-08-27,Essex,Massachusetts,25009.0,102266,2427.0
1658656,2021-08-27,Franklin,Massachusetts,25011.0,2781,115.0
1658657,2021-08-27,Hampden,Massachusetts,25013.0,56474,1555.0
1658658,2021-08-27,Hampshire,Massachusetts,25015.0,9719,302.0
1658659,2021-08-27,Middlesex,Massachusetts,25017.0,143362,3810.0
1658660,2021-08-27,Nantucket,Massachusetts,25019.0,1840,0.0
1658661,2021-08-27,Norfolk,Massachusetts,25021.0,58256,1821.0
1658662,2021-08-27,Plymouth,Massachusetts,25023.0,52505,1467.0
1658663,2021-08-27,Suffolk,Massachusetts,25025.0,98471,1867.0
1658664,2021-08-27,Unknown,Massachusetts,,50809,12.0
1658665,2021-08-27,Worcester,Massachusetts,25027.0,81711,2278.0
1661899,2021-08-28,Barnstable,Massachusetts,25001.0,15299,487.0
1661900,2021-08-28,Berkshire,Massachusetts,25003.0,7267,303.0
1661901,2021-08-28,Bristol,Massachusetts,25005.0,71382,1775.0
1661902,2021-08-28,Dukes,Massachusetts,25007.0,1653,0.0
1661903,2021-08-28,Essex,Massachusetts,25009.0,102266,2427.0
1661904,2021-08-28,Franklin,Massachusetts,25011.0,2781,115.0
1661905,2021-08-28,Hampden,Massachusetts,25013.0,56474,1555.0
1661906,2021-08-28,Hampshire,Massachusetts,25015.0,9719,302.0
1661907,2021-08-28,Middlesex,Massachusetts,25017.0,143362,3810.0
1661908,2021-08-28,Nantucket,Massachusetts,25019.0,1840,0.0
1661909,2021-08-28,Norfolk,Massachusetts,25021.0,58256,1821.0
1661910,2021-08-28,Plymouth,Massachusetts,25023.0,52505,1467.0
1661911,2021-08-28,Suffolk,Massachusetts,25025.0,98471,1867.0
1661912,2021-08-28,Unknown,Massachusetts,,50809,12.0
1661913,2021-08-28,Worcester,Massachusetts,25027.0,81711,2278.0
1665147,2021-08-29,Barnstable,Massachusetts,25001.0,15299,487.0
1665148,2021-08-29,Berkshire,Massachusetts,25003.0,7267,303.0
1665149,2021-08-29,Bristol,Massachusetts,25005.0,71382,1775.0
1665150,2021-08-29,Dukes,Massachusetts,25007.0,1653,0.0
1665151,2021-08-29,Essex,Massachusetts,25009.0,102266,2427.0
1665152,2021-08-29,Franklin,Massachusetts,25011.0,2781,115.0
1665153,2021-08-29,Hampden,Massachusetts,25013.0,56474,1555.0
1665154,2021-08-29,Hampshire,Massachusetts,25015.0,9719,302.0
1665155,2021-08-29,Middlesex,Massachusetts,25017.0,143362,3810.0
1665156,2021-08-29,Nantucket,Massachusetts,25019.0,1840,0.0
1665157,2021-08-29,Norfolk,Massachusetts,25021.0,58256,1821.0
1665158,2021-08-29,Plymouth,Massachusetts,25023.0,52505,1467.0
1665159,2021-08-29,Suffolk,Massachusetts,25025.0,98471,1867.0
1665160,2021-08-29,Unknown,Massachusetts,,50809,12.0
1665161,2021-08-29,Worcester,Massachusetts,25027.0,81711,2278.0
1668394,2021-08-30,Barnstable,Massachusetts,25001.0,15482,488.0
1668395,2021-08-30,Berkshire,Massachusetts,25003.0,7368,303.0
1668396,2021-08-30,Bristol,Massachusetts,25005.0,71729,1775.0
1668397,2021-08-30,Dukes,Massachusetts,25007.0,1679,0.0
1668398,2021-08-30,Essex,Massachusetts,25009.0,102705,2427.0
1668399,2021-08-30,Franklin,Massachusetts,25011.0,2810,115.0
1668400,2021-08-30,Hampden,Massachusetts,25013.0,56968,1560.0
1668401,2021-08-30,Hampshire,Massachusetts,25015.0,9791,303.0
1668402,2021-08-30,Middlesex,Massachusetts,25017.0,144115,3811.0
1668403,2021-08-30,Nantucket,Massachusetts,25019.0,1850,0.0
1668404,2021-08-30,Norfolk,Massachusetts,25021.0,58560,1821.0
1668405,2021-08-30,Plymouth,Massachusetts,25023.0,52833,1468.0
1668406,2021-08-30,Suffolk,Massachusetts,25025.0,98945,1867.0
1668407,2021-08-30,Unknown,Massachusetts,,51044,12.0
1668408,2021-08-30,Worcester,Massachusetts,25027.0,82215,2279.0
1671641,2021-08-31,Barnstable,Massachusetts,25001.0,15524,488.0
1671642,2021-08-31,Berkshire,Massachusetts,25003.0,7389,304.0
1671643,2021-08-31,Bristol,Massachusetts,25005.0,71877,1779.0
1671644,2021-08-31,Dukes,Massachusetts,25007.0,1684,0.0
1671645,2021-08-31,Essex,Massachusetts,25009.0,102864,2431.0
1671646,2021-08-31,Franklin,Massachusetts,25011.0,2815,115.0
1671647,2021-08-31,Hampden,Massachusetts,25013.0,57126,1562.0
1671648,2021-08-31,Hampshire,Massachusetts,25015.0,9825,303.0
1671649,2021-08-31,Middlesex,Massachusetts,25017.0,144407,3814.0
1671650,2021-08-31,Nantucket,Massachusetts,25019.0,1851,0.0
1671651,2021-08-31,Norfolk,Massachusetts,25021.0,58718,1821.0
1671652,2021-08-31,Plymouth,Massachusetts,25023.0,53008,1469.0
1671653,2021-08-31,Suffolk,Massachusetts,25025.0,99113,1867.0
1671654,2021-08-31,Unknown,Massachusetts,,51264,12.0
1671655,2021-08-31,Worcester,Massachusetts,25027.0,82404,2281.0
1674889,2021-09-01,Barnstable,Massachusetts,25001.0,15576,488.0
1674890,2021-09-01,Berkshire,Massachusetts,25003.0,7425,304.0
1674891,2021-09-01,Bristol,Massachusetts,25005.0,72047,1783.0
1674892,2021-09-01,Dukes,Massachusetts,25007.0,1688,0.0
1674893,2021-09-01,Essex,Massachusetts,25009.0,103060,2432.0
1674894,2021-09-01,Franklin,Massachusetts,25011.0,2822,115.0
1674895,2021-09-01,Hampden,Massachusetts,25013.0,57328,1563.0
1674896,2021-09-01,Hampshire,Massachusetts,25015.0,9844,303.0
1674897,2021-09-01,Middlesex,Massachusetts,25017.0,144708,3815.0
1674898,2021-09-01,Nantucket,Massachusetts,25019.0,1851,0.0
1674899,2021-09-01,Norfolk,Massachusetts,25021.0,58877,1821.0
1674900,2021-09-01,Plymouth,Massachusetts,25023.0,53122,1471.0
1674901,2021-09-01,Suffolk,Massachusetts,25025.0,99305,1867.0
1674902,2021-09-01,Unknown,Massachusetts,,51506,12.0
1674903,2021-09-01,Worcester,Massachusetts,25027.0,82747,2283.0
